id_usuario,fecha_registro,país,dispositivo,tipo_plan
user_626,2025-05-25,Colombia,desktop,free
user_627,2025-02-25,Argentina,desktop,free
user_628,2025-04-30,Argentina,desktop,paid
user_629,2025-03-07,Colombia,desktop,paid
user_630,2025-04-05,Argentina,mobile,free
user_631,2025-02-12,Mexico,mobile,free
user_632,2025-01-30,Colombia,desktop,free
user_633,2025-02-11,Colombia,mobile,free
user_634,2025-03-21,Colombia,desktop,free
user_635,2025-01-28,Mexico,mobile,free
user_636,2025-05-29,Mexico,desktop,free
user_637,2025-01-07,Mexico,mobile,free
user_638,2025-03-21,Argentina,mobile,free
user_639,2025-05-28,Argentina,desktop,free
user_640,2025-04-07,Mexico,mobile,free
user_641,2025-04-12,Argentina,mobile,free
user_642,2025-02-20,Mexico,desktop,free
user_643,2025-01-20,Mexico,mobile,free
user_644,2025-03-04,Argentina,desktop,free
user_645,2025-01-27,Colombia,desktop,free
user_646,2025-03-19,Colombia,desktop,free
user_647,2025-01-31,Mexico,mobile,paid
user_648,2025-05-25,Argentina,desktop,free
user_649,2025-01-11,Colombia,desktop,free
user_650,2025-03-30,Argentina,mobile,free
user_651,2025-05-17,Mexico,mobile,free
user_652,2025-04-20,Argentina,mobile,paid
user_653,2025-04-05,Argentina,mobile,free
user_654,2025-01-18,Colombia,desktop,free
user_655,2025-05-10,Mexico,desktop,free
user_656,2025-03-29,Mexico,mobile,free
user_657,2025-01-04,Mexico,mobile,free
user_658,2025-04-18,Mexico,mobile,free
user_659,2025-05-06,Colombia,desktop,free
user_660,2025-01-28,Argentina,mobile,paid
user_661,2025-04-21,Mexico,desktop,free
user_662,2025-04-03,Argentina,mobile,paid
user_663,2025-04-28,Argentina,desktop,free
user_664,2025-02-09,Colombia,desktop,free
user_665,2025-04-22,Colombia,mobile,free
user_666,2025-02-15,Colombia,desktop,free
user_667,2025-05-14,Colombia,mobile,free
user_668,2025-03-11,Mexico,desktop,free
user_669,2025-05-18,Argentina,desktop,free
user_670,2025-05-04,Mexico,mobile,free
user_671,2025-04-30,Argentina,desktop,paid
user_672,2025-04-22,Colombia,mobile,free
user_673,2025-03-10,Argentina,desktop,paid
user_674,2025-03-24,Argentina,desktop,paid
user_675,2025-03-04,Mexico,mobile,paid
user_676,2025-01-23,Colombia,mobile,free
user_677,2025-03-13,Mexico,desktop,free
user_678,2025-04-26,Colombia,desktop,free
user_679,2025-03-04,Argentina,mobile,free
user_680,2025-04-29,Mexico,desktop,paid
user_681,2025-05-26,Mexico,mobile,paid
user_682,2025-04-08,Argentina,desktop,free
user_683,2025-03-28,Colombia,desktop,free
user_684,2025-01-08,Argentina,desktop,paid
user_685,2025-05-07,Mexico,mobile,paid
user_686,2025-03-25,Mexico,mobile,free
user_687,2025-02-16,Colombia,desktop,free
user_688,2025-05-05,Mexico,mobile,free
user_689,2025-02-24,Colombia,mobile,free
user_690,2025-04-01,Argentina,desktop,free
user_691,2025-03-08,Mexico,mobile,free
user_692,2025-03-29,Argentina,desktop,free
user_693,2025-03-13,Argentina,mobile,free
user_694,2025-03-12,Colombia,desktop,free
user_695,2025-05-23,Mexico,mobile,paid
user_696,2025-01-03,Colombia,desktop,free
user_697,2025-05-13,Mexico,desktop,paid
user_698,2025-02-18,Mexico,desktop,free
user_699,2025-01-22,Argentina,desktop,free
user_700,2025-03-03,Argentina,desktop,free
user_701,2025-04-15,Colombia,desktop,free
user_702,2025-05-06,Argentina,mobile,free
user_703,2025-05-23,Argentina,mobile,paid
user_704,2025-03-03,Mexico,desktop,paid
user_705,2025-05-02,Argentina,mobile,paid
user_706,2025-05-06,Mexico,mobile,free
user_707,2025-04-25,Colombia,desktop,free
user_708,2025-01-05,Mexico,desktop,free
user_709,2025-01-24,Mexico,mobile,free
user_710,2025-03-17,Colombia,desktop,free
user_711,2025-02-26,Colombia,mobile,free
user_712,2025-04-14,Colombia,mobile,paid
user_713,2025-03-04,Argentina,mobile,free
user_714,2025-03-20,Argentina,mobile,paid
user_715,2025-05-29,Argentina,desktop,free
user_716,2025-04-05,Mexico,desktop,paid
user_717,2025-05-02,Colombia,mobile,paid
user_718,2025-05-22,Mexico,desktop,paid
user_719,2025-05-16,Mexico,mobile,free
user_720,2025-03-30,Mexico,desktop,free
user_721,2025-04-19,Colombia,mobile,free
user_722,2025-05-21,Colombia,mobile,free
user_723,2025-03-26,Mexico,desktop,paid
user_724,2025-04-01,Colombia,desktop,free
user_725,2025-04-27,Argentina,desktop,paid
user_726,2025-03-11,Argentina,desktop,paid
user_727,2025-03-20,Argentina,desktop,free
user_728,2025-03-06,Mexico,mobile,free
user_729,2025-03-01,Mexico,mobile,paid
user_730,2025-01-31,Colombia,desktop,free
user_731,2025-02-19,Argentina,desktop,free
user_732,2025-03-22,Argentina,desktop,free
user_733,2025-01-31,Mexico,mobile,free
user_734,2025-05-18,Mexico,desktop,free
user_735,2025-02-17,Argentina,mobile,free
user_736,2025-02-19,Colombia,desktop,free
user_737,2025-02-25,Mexico,mobile,free
user_738,2025-05-04,Colombia,mobile,free
user_739,2025-03-12,Colombia,desktop,free
user_740,2025-05-31,Mexico,desktop,paid
user_741,2025-05-15,Mexico,mobile,free
user_742,2025-03-14,Mexico,desktop,free
user_743,2025-01-26,Colombia,mobile,free
user_744,2025-02-19,Mexico,mobile,free
user_745,2025-03-17,Mexico,desktop,paid
user_746,2025-02-28,Mexico,desktop,free
user_747,2025-04-03,Colombia,mobile,paid
user_748,2025-02-15,Mexico,desktop,free
user_749,2025-03-19,Colombia,desktop,free
user_750,2025-01-04,Colombia,desktop,paid
user_751,2025-05-17,Colombia,mobile,free
user_752,2025-02-02,Colombia,desktop,free
user_753,2025-03-12,Mexico,mobile,free
user_754,2025-01-12,Argentina,mobile,free
user_755,2025-01-14,Colombia,desktop,free
user_756,2025-05-22,Argentina,desktop,free
user_757,2025-03-16,Argentina,desktop,free
user_758,2025-02-02,Argentina,desktop,free
user_759,2025-05-06,Colombia,mobile,paid
user_760,2025-01-27,Mexico,mobile,free
user_761,2025-01-04,Colombia,desktop,free
user_762,2025-05-27,Argentina,desktop,free
user_763,2025-03-14,Colombia,desktop,free
user_764,2025-05-01,Colombia,desktop,free
user_765,2025-05-03,Colombia,mobile,free
user_766,2025-04-23,Mexico,desktop,free
user_767,2025-03-29,Mexico,mobile,paid
user_768,2025-02-17,Colombia,mobile,free
user_769,2025-01-14,Colombia,mobile,paid
user_770,2025-03-06,Colombia,mobile,free
user_771,2025-05-03,Mexico,desktop,free
user_772,2025-01-30,Argentina,mobile,free
user_773,2025-01-17,Colombia,mobile,free
user_774,2025-04-13,Colombia,desktop,free
user_775,2025-05-06,Argentina,desktop,free
user_776,2025-01-19,Colombia,mobile,free
user_777,2025-05-28,Argentina,desktop,free
user_778,2025-01-14,Argentina,desktop,free
user_779,2025-02-08,Colombia,desktop,paid
user_780,2025-02-08,Colombia,mobile,paid
user_781,2025-05-25,Mexico,desktop,free
user_782,2025-03-19,Mexico,desktop,free
user_783,2025-01-22,Colombia,mobile,paid
user_784,2025-03-05,Argentina,mobile,free
user_785,2025-01-31,Mexico,mobile,paid
user_786,2025-05-23,Mexico,desktop,free
user_787,2025-04-17,Argentina,desktop,free
user_788,2025-02-27,Mexico,mobile,free
user_789,2025-05-14,Colombia,mobile,free
user_790,2025-04-08,Colombia,desktop,free
user_791,2025-04-26,Colombia,desktop,free
user_792,2025-04-24,Argentina,mobile,free
user_793,2025-03-18,Argentina,desktop,free
user_794,2025-05-31,Colombia,desktop,free
user_795,2025-04-20,Mexico,mobile,paid
user_796,2025-03-20,Mexico,mobile,free
user_797,2025-05-26,Argentina,mobile,free
user_798,2025-01-16,Colombia,desktop,free
user_799,2025-01-26,Mexico,desktop,free
user_800,2025-02-23,Mexico,mobile,free
user_801,2025-02-24,Mexico,desktop,free
user_802,2025-03-09,Colombia,mobile,free
user_803,2025-01-21,Mexico,desktop,free
user_804,2025-02-10,Mexico,mobile,free
user_805,2025-03-03,Colombia,desktop,free
user_806,2025-02-14,Mexico,desktop,free
user_807,2025-05-22,Argentina,desktop,paid
user_808,2025-01-20,Mexico,desktop,free
user_809,2025-02-10,Mexico,desktop,paid
user_810,2025-01-01,Argentina,mobile,free
user_811,2025-04-15,Mexico,desktop,free
user_812,2025-04-26,Mexico,mobile,free
user_813,2025-05-01,Mexico,desktop,paid
user_814,2025-03-16,Argentina,mobile,free
user_815,2025-01-09,Argentina,mobile,free
user_816,2025-03-01,Argentina,mobile,paid
user_817,2025-03-15,Colombia,desktop,free
user_818,2025-03-14,Colombia,desktop,free
user_819,2025-04-27,Mexico,desktop,paid
user_820,2025-01-19,Colombia,mobile,paid
user_821,2025-03-01,Mexico,mobile,paid
user_822,2025-03-09,Mexico,mobile,free
user_823,2025-05-31,Mexico,mobile,free
user_824,2025-02-20,Colombia,desktop,paid
user_825,2025-04-19,Mexico,desktop,paid
user_826,2025-01-30,Colombia,desktop,free
user_827,2025-05-20,Mexico,mobile,paid
user_828,2025-02-27,Argentina,desktop,paid
user_829,2025-02-08,Mexico,desktop,paid
user_830,2025-03-10,Argentina,mobile,paid
user_831,2025-02-06,Mexico,mobile,free
user_832,2025-01-19,Mexico,mobile,free
user_833,2025-01-16,Mexico,mobile,free
user_834,2025-02-12,Colombia,mobile,free
user_835,2025-03-20,Argentina,desktop,free
user_836,2025-05-26,Argentina,mobile,paid
user_837,2025-03-15,Argentina,desktop,free
user_838,2025-04-23,Colombia,desktop,free
user_839,2025-02-01,Colombia,desktop,paid
user_840,2025-04-30,Mexico,mobile,free
user_841,2025-03-19,Mexico,mobile,paid
user_842,2025-04-14,Colombia,mobile,free
user_843,2025-03-11,Colombia,desktop,free
user_844,2025-05-09,Mexico,mobile,paid
user_845,2025-05-19,Colombia,mobile,free
user_846,2025-05-07,Mexico,desktop,paid
user_847,2025-04-23,Colombia,desktop,free
user_848,2025-01-21,Argentina,desktop,free
user_849,2025-01-11,Colombia,mobile,paid
user_850,2025-04-21,Mexico,desktop,free
user_851,2025-03-24,Mexico,mobile,free
user_852,2025-03-06,Colombia,desktop,free
user_853,2025-01-07,Colombia,desktop,free
user_854,2025-01-24,Mexico,desktop,free
user_855,2025-02-28,Colombia,mobile,free
user_856,2025-05-28,Argentina,desktop,free
user_857,2025-05-31,Argentina,mobile,paid
user_858,2025-01-06,Mexico,mobile,paid
user_859,2025-03-10,Mexico,desktop,free
user_860,2025-05-28,Colombia,desktop,free
user_861,2025-01-11,Argentina,desktop,free
user_862,2025-02-14,Colombia,desktop,free
user_863,2025-05-01,Colombia,desktop,paid
user_864,2025-05-13,Colombia,desktop,free
user_865,2025-04-24,Argentina,desktop,free
user_866,2025-03-13,Argentina,mobile,paid
user_867,2025-02-16,Mexico,desktop,free
user_868,2025-05-30,Mexico,mobile,free
user_869,2025-04-22,Argentina,desktop,free
user_870,2025-05-06,Mexico,desktop,free
user_871,2025-01-24,Argentina,mobile,paid
user_872,2025-05-01,Argentina,desktop,paid
user_873,2025-03-31,Mexico,desktop,free
user_874,2025-04-15,Mexico,desktop,free
user_875,2025-03-27,Colombia,desktop,free
user_876,2025-03-24,Colombia,mobile,free
user_877,2025-01-27,Argentina,mobile,free
user_878,2025-02-11,Mexico,desktop,free
user_879,2025-03-26,Colombia,desktop,paid
user_880,2025-04-16,Colombia,desktop,paid
user_881,2025-05-07,Colombia,mobile,free
user_882,2025-03-15,Mexico,desktop,paid
user_883,2025-04-13,Argentina,mobile,free
user_884,2025-05-21,Argentina,mobile,free
user_885,2025-01-10,Argentina,mobile,free
user_886,2025-04-27,Colombia,desktop,free
user_887,2025-01-23,Colombia,mobile,free
user_888,2025-03-22,Colombia,desktop,free
user_889,2025-03-06,Colombia,desktop,free
user_890,2025-03-24,Mexico,mobile,free
user_891,2025-01-30,Argentina,mobile,free
user_892,2025-04-14,Colombia,mobile,free
user_893,2025-05-12,Colombia,mobile,free
user_894,2025-01-01,Colombia,desktop,free
user_895,2025-05-19,Colombia,mobile,free
user_896,2025-04-29,Argentina,mobile,free
user_897,2025-04-16,Argentina,desktop,free
user_898,2025-01-14,Colombia,desktop,free
user_899,2025-02-18,Argentina,desktop,free
user_900,2025-05-13,Mexico,desktop,free
user_901,2025-04-03,Mexico,mobile,free
user_902,2025-05-08,Argentina,desktop,free
user_903,2025-04-24,Argentina,mobile,free
user_904,2025-01-14,Colombia,mobile,paid
user_905,2025-02-22,Colombia,desktop,free
user_906,2025-03-10,Argentina,mobile,free
user_907,2025-05-21,Argentina,desktop,free
user_908,2025-02-03,Argentina,mobile,free
user_909,2025-03-15,Mexico,mobile,paid
user_910,2025-04-23,Colombia,desktop,free
user_911,2025-05-05,Argentina,mobile,free
user_912,2025-02-01,Colombia,mobile,free
user_913,2025-01-08,Argentina,mobile,free
user_914,2025-03-03,Argentina,desktop,paid
user_915,2025-02-10,Colombia,mobile,paid
user_916,2025-03-21,Mexico,desktop,free
user_917,2025-05-22,Colombia,desktop,paid
user_918,2025-01-04,Colombia,desktop,free
user_919,2025-05-22,Argentina,mobile,free
user_920,2025-04-15,Mexico,desktop,free
user_921,2025-01-24,Colombia,mobile,free
user_922,2025-02-27,Mexico,mobile,free
user_923,2025-01-30,Mexico,desktop,paid
user_924,2025-04-29,Colombia,desktop,free
user_925,2025-01-31,Argentina,mobile,free
user_926,2025-02-09,Colombia,desktop,free
user_927,2025-05-08,Colombia,mobile,paid
user_928,2025-03-16,Mexico,desktop,free
user_929,2025-05-11,Mexico,desktop,free
user_930,2025-03-11,Colombia,desktop,free
user_931,2025-04-17,Mexico,desktop,free
user_932,2025-05-04,Argentina,mobile,free
user_933,2025-05-01,Argentina,desktop,free
user_934,2025-03-04,Argentina,desktop,free
user_935,2025-04-27,Argentina,mobile,free
user_936,2025-05-22,Colombia,mobile,free
user_937,2025-02-07,Mexico,desktop,free
user_938,2025-04-09,Argentina,desktop,free
user_939,2025-02-18,Mexico,mobile,free
user_940,2025-05-11,Mexico,desktop,free
user_941,2025-02-04,Mexico,mobile,paid
user_942,2025-01-18,Mexico,desktop,free
user_943,2025-03-12,Mexico,mobile,free
user_944,2025-04-17,Mexico,mobile,free
user_945,2025-03-29,Mexico,desktop,paid
user_946,2025-05-10,Argentina,mobile,free
user_947,2025-03-10,Mexico,mobile,paid
user_948,2025-01-01,Colombia,desktop,free
user_949,2025-03-14,Colombia,mobile,paid
user_950,2025-03-18,Colombia,desktop,free
user_951,2025-05-31,Colombia,desktop,free
user_952,2025-05-29,Argentina,mobile,paid
user_953,2025-05-06,Argentina,desktop,free
user_954,2025-02-08,Argentina,desktop,free
user_955,2025-04-25,Argentina,mobile,paid
user_956,2025-05-18,Argentina,mobile,free
user_957,2025-05-04,Argentina,desktop,free
user_958,2025-03-30,Colombia,mobile,paid
user_959,2025-03-27,Mexico,mobile,free
user_960,2025-05-22,Colombia,mobile,paid
user_961,2025-05-20,Colombia,desktop,paid
user_962,2025-04-07,Argentina,desktop,paid
user_963,2025-04-27,Colombia,mobile,free
user_964,2025-03-24,Mexico,desktop,paid
user_965,2025-02-18,Colombia,mobile,free
user_966,2025-03-03,Mexico,mobile,free
user_967,2025-05-27,Argentina,mobile,free
user_968,2025-04-09,Colombia,desktop,paid
user_969,2025-03-01,Mexico,desktop,free
user_970,2025-04-16,Argentina,mobile,free
user_971,2025-01-12,Colombia,desktop,free
user_972,2025-03-23,Colombia,desktop,free
user_973,2025-05-02,Argentina,mobile,free
user_974,2025-04-08,Colombia,mobile,paid
user_975,2025-04-09,Mexico,desktop,paid
user_976,2025-02-08,Mexico,desktop,free
user_977,2025-05-07,Argentina,mobile,free
user_978,2025-01-10,Colombia,desktop,free
user_979,2025-02-02,Mexico,desktop,free
user_980,2025-05-09,Argentina,desktop,free
user_981,2025-03-26,Mexico,mobile,paid
user_982,2025-01-26,Colombia,mobile,free
user_983,2025-04-23,Colombia,desktop,free
user_984,2025-01-26,Argentina,desktop,free
user_985,2025-05-15,Mexico,mobile,free
user_986,2025-04-27,Mexico,desktop,free
user_987,2025-01-04,Colombia,desktop,paid
user_988,2025-02-06,Mexico,desktop,free
user_989,2025-04-15,Colombia,desktop,paid
user_990,2025-02-09,Mexico,mobile,free
user_991,2025-01-20,Mexico,mobile,paid
user_992,2025-05-01,Colombia,mobile,free
user_993,2025-03-09,Colombia,desktop,paid
user_994,2025-03-28,Colombia,desktop,free
user_995,2025-04-12,Argentina,desktop,free
user_996,2025-01-21,Argentina,mobile,paid
user_997,2025-03-26,Argentina,mobile,free
user_998,2025-05-17,Colombia,mobile,free
user_999,2025-04-08,Argentina,desktop,paid
user_1000,2025-03-23,Argentina,mobile,paid
user_1001,2025-05-05,Colombia,desktop,free
user_1002,2025-05-19,Argentina,mobile,free
user_1003,2025-01-10,Mexico,desktop,free
user_1004,2025-01-18,Argentina,mobile,free
user_1005,2025-03-02,Mexico,mobile,free
user_1006,2025-03-15,Argentina,mobile,free
user_1007,2025-02-28,Mexico,mobile,free
user_1008,2025-01-24,Colombia,desktop,free
user_1009,2025-04-22,Argentina,mobile,paid
user_1010,2025-01-26,Mexico,mobile,paid
user_1011,2025-01-26,Mexico,desktop,free
user_1012,2025-04-24,Argentina,mobile,free
user_1013,2025-02-12,Colombia,desktop,free
user_1014,2025-03-18,Mexico,desktop,free
user_1015,2025-01-08,Argentina,desktop,free
user_1016,2025-01-12,Argentina,desktop,paid
user_1017,2025-03-25,Colombia,desktop,free
user_1018,2025-01-15,Colombia,desktop,paid
user_1019,2025-03-17,Colombia,mobile,free
user_1020,2025-04-02,Argentina,mobile,paid
user_1021,2025-04-06,Mexico,mobile,paid
user_1022,2025-04-21,Mexico,mobile,free
user_1023,2025-02-07,Mexico,desktop,free
user_1024,2025-03-04,Colombia,desktop,free
user_1025,2025-05-16,Mexico,desktop,free
user_1026,2025-04-16,Colombia,mobile,free
user_1027,2025-05-25,Mexico,desktop,free
user_1028,2025-02-16,Argentina,mobile,free
user_1029,2025-02-13,Colombia,mobile,free
user_1030,2025-02-14,Colombia,mobile,free
user_1031,2025-01-21,Colombia,mobile,free
user_1032,2025-04-08,Argentina,mobile,paid
user_1033,2025-03-03,Colombia,mobile,free
user_1034,2025-05-08,Argentina,mobile,free
user_1035,2025-05-30,Colombia,mobile,paid
user_1036,2025-02-06,Mexico,desktop,free
user_1037,2025-03-01,Argentina,desktop,paid
user_1038,2025-04-29,Mexico,mobile,free
user_1039,2025-03-07,Argentina,mobile,paid
user_1040,2025-04-28,Mexico,desktop,free
user_1041,2025-03-07,Argentina,desktop,free
user_1042,2025-01-03,Colombia,mobile,free
user_1043,2025-04-30,Argentina,desktop,free
user_1044,2025-03-15,Colombia,desktop,free
user_1045,2025-05-20,Colombia,desktop,paid
user_1046,2025-02-10,Argentina,desktop,paid
user_1047,2025-01-19,Colombia,desktop,free
user_1048,2025-04-24,Colombia,desktop,free
user_1049,2025-03-30,Colombia,mobile,paid
user_1050,2025-05-31,Mexico,desktop,free
user_1051,2025-03-18,Colombia,desktop,free
user_1052,2025-04-19,Mexico,mobile,free
user_1053,2025-03-06,Colombia,mobile,free
user_1054,2025-04-27,Colombia,mobile,free
user_1055,2025-03-19,Mexico,mobile,free
user_1056,2025-02-20,Colombia,mobile,free
user_1057,2025-04-09,Mexico,mobile,free
user_1058,2025-05-04,Mexico,desktop,free
user_1059,2025-01-28,Argentina,desktop,free
user_1060,2025-03-02,Colombia,mobile,free
user_1061,2025-04-08,Mexico,desktop,paid
user_1062,2025-05-27,Argentina,desktop,free
user_1063,2025-04-02,Mexico,desktop,paid
user_1064,2025-05-28,Mexico,mobile,free
user_1065,2025-03-17,Argentina,mobile,free
user_1066,2025-03-17,Mexico,mobile,free
user_1067,2025-01-06,Argentina,desktop,free
user_1068,2025-04-12,Mexico,mobile,paid
user_1069,2025-03-12,Mexico,desktop,free
user_1070,2025-01-03,Mexico,mobile,free
user_1071,2025-05-25,Mexico,desktop,free
user_1072,2025-01-13,Colombia,mobile,free
user_1073,2025-05-08,Mexico,desktop,paid
user_1074,2025-03-15,Colombia,mobile,paid
user_1075,2025-02-28,Argentina,mobile,free
user_1076,2025-04-01,Colombia,desktop,free
user_1077,2025-02-26,Colombia,mobile,free
user_1078,2025-02-18,Colombia,mobile,free
user_1079,2025-03-06,Mexico,mobile,free
user_1080,2025-02-05,Argentina,mobile,free
user_1081,2025-01-25,Colombia,mobile,free
user_1082,2025-01-11,Colombia,desktop,free
user_1083,2025-03-21,Mexico,desktop,paid
user_1084,2025-04-23,Argentina,desktop,free
user_1085,2025-01-09,Argentina,desktop,free
user_1086,2025-05-29,Colombia,mobile,free
user_1087,2025-04-04,Mexico,desktop,free
user_1088,2025-02-03,Colombia,desktop,paid
user_1089,2025-01-24,Mexico,desktop,paid
user_1090,2025-03-17,Argentina,mobile,free
user_1091,2025-03-25,Argentina,desktop,free
user_1092,2025-04-17,Colombia,mobile,paid
user_1093,2025-02-14,Mexico,mobile,free
user_1094,2025-02-21,Colombia,desktop,paid
