id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,es_devolucion
Order_260,User_1479,2025-02-26,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,119.15,0.0,119.15,False
Order_261,User_5138,2025-05-07,Unknown,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,209.33,10.0,408.65,False
Order_262,User_4748,2025-01-10,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,239.87,0.0,479.74,False
Order_263,User_2726,2025-06-30,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,1.0,34.68,5.0,29.68,False
Order_264,User_2133,2025-02-23,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,331.07,5.0,326.07,False
Order_265,User_3394,2025-06-13,Unknown,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,168.14,5.0,163.14,False
Order_270,User_7943,2025-06-04,Unknown,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,127.95,0.0,255.89,False
Order_271,User_6266,2025-01-17,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,493.94,0.0,493.94,False
Order_272,User_3475,2025-01-17,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,454.8,0.0,909.59,False
Order_273,User_7572,2025-05-26,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,210.8,0.0,421.6,False
Order_274,User_2464,2025-05-14,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,427.1,0.0,427.1,False
Order_275,User_3523,2025-03-12,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,1.0,467.46,15.0,452.46,False
Order_276,User_1653,2025-06-23,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,145.08,10.0,135.08,False
Order_277,User_2726,2025-06-27,Unknown,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,282.67,0.0,565.35,False
Order_278,User_2198,2025-06-07,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,353.35,10.0,696.71,False
Order_279,User_967,2025-05-24,Unknown,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,490.53,10.0,480.53,False
Order_280,User_87,2025-01-01,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,22.58,10.0,35.16,False
Order_281,User_7788,2025-06-14,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,100.68,0.0,201.35,False
Order_282,User_2928,2025-06-16,Unknown,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,58.38,0.0,58.38,False
Order_283,User_5471,2025-03-24,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,211.18,15.0,196.18,False
Order_284,User_4927,2025-04-15,Unknown,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,125.45,5.0,120.45,False
Order_285,User_5585,2025-06-24,Unknown,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,269.08,10.0,259.08,False
Order_286,User_7994,2025-05-07,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,1.0,293.86,0.0,293.86,False
Order_287,User_6923,2025-01-12,Unknown,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,119.96,0.0,239.92,False
Order_288,User_543,2025-02-27,Unknown,Mobile,Social,Jacket-Winter-M,Moda,1.0,379.22,10.0,369.22,False
Order_289,User_4023,2025-04-18,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,401.98,0.0,803.96,False
Order_290,User_7785,2025-03-22,Unknown,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,41.92,5.0,78.83,False
Order_291,User_4945,2025-02-19,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,61.92,0.0,61.92,False
Order_292,User_5748,2025-05-27,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,194.7,10.0,379.4,False
Order_293,User_5577,2025-02-27,Unknown,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,266.86,5.0,261.86,False
Order_294,User_5304,2025-04-19,Unknown,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,80.62,5.0,75.62,False
Order_295,User_2400,2025-03-05,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,1.0,105.48,0.0,105.48,False
Order_296,User_3975,2025-03-26,Unknown,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,445.77,0.0,891.55,False
Order_297,User_413,2025-06-10,Unknown,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,79.93,10.0,149.85,False
Order_298,User_3436,2025-01-08,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,447.83,0.0,447.83,False
Order_299,User_5502,2025-01-07,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,31.72,0.0,63.44,False
Order_300,User_4073,2025-06-10,Unknown,Mobile,Social,Sneakers-Urban-42,Moda,2.0,329.47,0.0,658.94,False
Order_301,User_2724,2025-03-06,Unknown,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,303.8,0.0,303.8,False
Order_302,User_5347,2025-05-02,Unknown,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,141.27,0.0,282.55,False
Order_303,User_1607,2025-03-29,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,219.83,15.0,424.66,False
Order_304,User_279,2025-03-27,Unknown,Desktop,Social,Jacket-Winter-M,Moda,2.0,413.32,5.0,821.65,False
Order_305,User_2527,2025-03-02,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,406.84,0.0,813.67,False
Order_306,User_7128,2025-06-03,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,99.72,5.0,94.72,False
Order_307,User_647,2025-01-25,Unknown,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,348.74,0.0,697.48,False
Order_308,User_2628,2025-05-29,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,271.09,0.0,271.09,False
Order_309,User_7594,2025-01-16,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,266.64,0.0,266.64,False
Order_310,User_6481,2025-04-07,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,1.0,499.93,10.0,489.93,False
Order_311,User_5092,2025-06-27,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,1.0,200.93,10.0,190.93,False
Order_312,User_4794,2025-02-02,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,108.86,5.0,103.86,False
Order_313,User_3394,2025-04-24,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,280.68,10.0,551.37,False
Order_314,User_5737,2025-06-06,Unknown,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,341.26,0.0,341.26,False
Order_315,User_4817,2025-01-17,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,350.99,0.0,350.99,False
Order_316,User_5340,2025-01-15,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,367.64,0.0,735.29,False
Order_317,User_6218,2025-03-17,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,207.77,5.0,410.54,False
Order_318,User_6847,2025-04-13,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,376.0,0.0,752.0,False
Order_319,User_3320,2025-04-16,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,471.22,5.0,937.43,False
Order_320,User_406,2025-06-03,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,380.72,5.0,375.72,False
Order_321,User_6688,2025-06-09,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,476.94,5.0,471.94,False
Order_322,User_7023,2025-04-09,Unknown,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,115.15,0.0,115.15,False
Order_323,User_2454,2025-04-20,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,129.18,0.0,129.18,False
Order_324,User_4759,2025-06-08,Unknown,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,460.21,0.0,920.43,False
Order_325,User_812,2025-06-16,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,476.24,10.0,942.48,False
Order_326,User_5099,2025-01-07,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,467.32,5.0,929.63,False
Order_327,User_650,2025-03-26,Unknown,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,228.03,5.0,223.03,False
Order_328,User_7633,2025-01-28,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,2.0,178.36,10.0,346.73,False
Order_329,User_6302,2025-06-02,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,123.84,15.0,232.68,False
Order_330,User_5140,2025-06-01,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,183.52,0.0,367.03,False
Order_331,User_6769,2025-02-19,Unknown,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,232.74,0.0,232.74,False
Order_332,User_7759,2025-02-02,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,352.23,0.0,352.23,False
Order_333,User_4432,2025-03-07,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,387.96,0.0,775.92,False
Order_334,User_3525,2025-05-04,Unknown,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,312.19,15.0,297.19,False
Order_335,User_130,2025-04-24,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,488.9,5.0,483.9,False
Order_336,User_554,2025-02-05,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,286.81,5.0,568.61,False
Order_337,User_6905,2025-01-16,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,78.16,0.0,78.16,False
Order_338,User_939,2025-05-30,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,97.22,10.0,184.45,False
Order_339,User_7679,2025-06-16,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,128.92,0.0,128.92,False
Order_340,User_6547,2025-03-21,Unknown,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,349.0,10.0,688.0,False
Order_341,User_1250,2025-05-19,Unknown,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,435.66,10.0,861.33,False
Order_342,User_5706,2025-02-07,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,77.87,15.0,140.75,False
Order_343,User_3839,2025-06-04,Unknown,Desktop,Social,Jacket-Winter-M,Moda,2.0,157.88,10.0,305.76,False
Order_344,User_2369,2025-04-05,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,2.0,220.06,0.0,440.12,False
Order_345,User_7784,2025-05-13,Unknown,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,310.41,5.0,305.41,False
Order_346,User_7702,2025-06-23,Unknown,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,339.28,0.0,339.28,False
Order_347,User_5228,2025-03-02,Unknown,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,253.69,0.0,253.69,False
Order_348,User_1252,2025-05-24,Unknown,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,322.11,0.0,322.11,False
Order_349,User_5040,2025-04-19,Unknown,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,231.6,0.0,231.6,False
Order_350,User_2876,2025-02-21,Unknown,Mobile,Organic,Jacket-Winter-M,Moda,1.0,88.24,5.0,83.24,False
Order_351,User_2554,2025-02-21,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,1.0,120.69,0.0,120.69,False
Order_352,User_5364,2025-03-29,Unknown,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,313.39,10.0,303.39,False
Order_353,User_6531,2025-05-02,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,2.0,397.95,0.0,795.89,False
Order_354,User_7628,2025-04-30,Unknown,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,77.7,10.0,67.7,False
Order_355,User_3107,2025-03-26,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,338.79,10.0,328.79,False
Order_356,User_2386,2025-05-25,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,73.39,5.0,141.79,False
Order_357,User_7738,2025-06-07,Unknown,Mobile,Social,Jacket-Winter-M,Moda,2.0,243.88,0.0,487.76,False
Order_358,User_2201,2025-03-26,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,187.43,5.0,369.86,False
Order_359,User_2400,2025-04-27,Unknown,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,398.62,10.0,787.24,False
Order_360,User_3565,2025-01-11,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,433.85,0.0,433.85,False
Order_361,User_1401,2025-01-01,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,319.76,0.0,639.52,False
Order_362,User_263,2025-06-27,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,106.32,0.0,106.32,False
Order_363,User_4401,2025-06-09,Unknown,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,180.78,5.0,356.57,False
Order_364,User_1222,2025-05-04,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,426.11,0.0,852.22,False
Order_365,User_4045,2025-03-26,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,45.25,15.0,75.5,False
Order_366,User_907,2025-04-07,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,138.72,15.0,123.72,False
Order_367,User_4757,2025-02-17,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,324.88,0.0,324.88,False
Order_368,User_1364,2025-01-02,Unknown,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,196.37,0.0,196.37,False
Order_369,User_7006,2025-01-19,Unknown,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,133.56,10.0,123.56,False
Order_370,User_4917,2025-05-23,Unknown,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,40.1,0.0,40.1,False
Order_371,User_4133,2025-03-16,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,125.67,10.0,241.33,False
Order_372,User_5091,2025-06-11,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,135.48,0.0,135.48,False
Order_373,User_3872,2025-04-03,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,1.0,439.53,0.0,439.53,False
Order_374,User_3884,2025-01-08,Unknown,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,268.82,0.0,537.64,False
Order_375,User_4992,2025-03-14,Unknown,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,445.13,0.0,445.13,False
Order_376,User_5730,2025-03-09,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,167.25,0.0,334.51,False
Order_377,User_4129,2025-03-28,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,1.0,326.34,15.0,311.34,False
Order_378,User_209,2025-03-04,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,103.78,15.0,192.56,False
Order_379,User_778,2025-01-06,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,2.0,446.78,10.0,883.55,False
Order_380,User_3614,2025-03-09,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,467.08,0.0,467.08,False
Order_381,User_523,2025-01-06,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,412.87,10.0,815.74,False
Order_382,User_90,2025-02-05,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,133.96,0.0,267.93,False
Order_383,User_1838,2025-01-29,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,1.0,104.14,15.0,89.14,False
Order_384,User_3680,2025-02-23,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,301.92,15.0,588.83,False
Order_385,User_3005,2025-03-03,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,160.08,0.0,160.08,False
Order_386,User_7455,2025-04-06,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,129.26,0.0,258.52,False
Order_387,User_7784,2025-05-15,Unknown,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,213.31,0.0,213.31,False
Order_388,User_3048,2025-06-09,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,245.97,15.0,476.94,False
Order_389,User_356,2025-01-17,Unknown,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,174.69,0.0,349.39,False
Order_390,User_805,2025-02-03,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,469.36,10.0,459.36,False
Order_391,User_7062,2025-02-19,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,202.16,0.0,202.16,False
Order_392,User_2931,2025-06-27,Unknown,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,93.03,0.0,93.03,False
Order_393,User_1065,2025-06-03,Unknown,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,247.82,10.0,485.64,False
Order_394,User_1178,2025-06-12,Unknown,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,1.0,296.52,10.0,286.52,False
Order_395,User_7089,2025-01-12,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,275.57,10.0,265.57,False
Order_396,User_5522,2025-05-31,Unknown,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,431.15,0.0,431.15,False
Order_397,User_1621,2025-05-18,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,322.6,15.0,307.6,False
Order_398,User_5933,2025-02-08,Unknown,Mobile,Social,Jacket-Winter-M,Moda,2.0,386.66,5.0,768.31,False
Order_399,User_552,2025-01-14,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,128.06,5.0,251.12,False
Order_400,User_605,2025-03-13,Unknown,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,245.87,0.0,491.75,False
Order_401,User_6599,2025-05-11,Unknown,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,297.93,5.0,590.86,False
Order_402,User_7567,2025-05-06,Unknown,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,311.46,10.0,301.46,False
Order_403,User_1811,2025-01-21,Unknown,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,494.86,0.0,989.71,False
Order_404,User_4212,2025-06-19,Unknown,Mobile,Organic,Tablet-Standard-64Gb,Electronica,1.0,285.51,5.0,280.51,False
Order_405,User_5596,2025-02-12,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,169.16,5.0,164.16,False
Order_406,User_292,2025-06-15,Unknown,Mobile,Social,Jacket-Winter-M,Moda,2.0,127.33,5.0,249.66,False
Order_407,User_1519,2025-04-06,Unknown,Mobile,Social,Sneakers-Urban-42,Moda,1.0,324.21,0.0,324.21,False
Order_408,User_7243,2025-04-29,Unknown,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,371.05,0.0,371.05,False
Order_409,User_6401,2025-04-06,Unknown,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,260.41,5.0,515.82,False
Order_410,User_4411,2025-05-04,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,244.74,0.0,489.48,False
Order_411,User_2111,2025-05-07,Unknown,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,320.33,0.0,640.66,False
Order_412,User_7116,2025-05-29,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,233.86,0.0,467.72,False
Order_413,User_1884,2025-05-30,Unknown,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,421.13,0.0,421.13,False
Order_414,User_1753,2025-02-23,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,444.41,5.0,439.41,False
Order_415,User_5565,2025-02-21,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,89.19,15.0,163.39,False
Order_416,User_1699,2025-03-02,Unknown,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,213.47,10.0,416.93,False
Order_417,User_1150,2025-03-20,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,298.25,0.0,596.49,False
Order_418,User_4548,2025-04-07,Unknown,Mobile,Social,Jacket-Winter-M,Moda,2.0,42.36,5.0,79.71,False
Order_419,User_3429,2025-04-06,Unknown,Mobile,Social,Jacket-Winter-M,Moda,1.0,172.07,0.0,172.07,False
Order_420,User_2674,2025-01-22,Unknown,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,369.7,0.0,739.39,False
Order_421,User_2248,2025-01-22,Unknown,Mobile,Organic,Jacket-Winter-M,Moda,2.0,209.25,0.0,418.5,False
Order_422,User_5872,2025-05-13,Unknown,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,350.87,10.0,691.73,False
Order_423,User_5025,2025-05-30,Unknown,Mobile,Social,Sneakers-Urban-42,Moda,2.0,144.86,5.0,284.71,False
Order_424,User_5458,2025-05-12,Argentina,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,277.69,10.0,267.69,False
Order_425,User_6520,2025-04-20,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,239.85,10.0,469.71,False
Order_426,User_7171,2025-04-21,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,330.04,5.0,655.09,False
Order_427,User_6621,2025-05-08,Colombia,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,176.1,0.0,176.1,False
Order_428,User_5591,2025-04-08,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,459.02,0.0,459.02,False
Order_429,User_7417,2025-04-24,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,34.26,10.0,58.52,False
Order_430,User_4802,2025-06-15,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,1.0,214.03,5.0,209.03,False
Order_431,User_4372,2025-01-22,Colombia,Desktop,Social,Jacket-Winter-M,Moda,1.0,392.21,0.0,392.21,False
Order_432,User_5170,2025-05-09,Colombia,Mobile,Social,Sneakers-Urban-42,Moda,2.0,49.57,5.0,94.13,False
Order_433,User_5515,2025-06-14,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,467.88,10.0,457.88,False
Order_434,User_1982,2025-03-12,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,2.0,219.8,10.0,429.6,False
Order_435,User_3275,2025-01-26,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,1.0,140.41,15.0,125.41,False
Order_436,User_1249,2025-04-03,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,1.0,69.38,15.0,54.38,False
Order_437,User_3299,2025-02-21,Mexico,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,345.98,0.0,345.98,False
Order_438,User_3243,2025-06-22,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,390.19,5.0,385.19,False
Order_439,User_3394,2025-03-19,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,200.0,0.0,200.0,False
Order_440,User_6033,2025-06-24,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,324.55,0.0,649.1,False
Order_441,User_6898,2025-02-18,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,191.75,15.0,368.5,False
Order_442,User_1583,2025-02-05,Mexico,Mobile,Organic,Jacket-Winter-M,Moda,1.0,372.17,10.0,362.17,False
Order_443,User_928,2025-05-20,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,1.0,293.33,0.0,293.33,False
Order_444,User_105,2025-01-03,Mexico,Mobile,Social,Jacket-Winter-M,Moda,2.0,169.38,15.0,323.75,False
Order_445,User_7769,2025-03-14,Argentina,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,447.74,5.0,890.47,False
Order_446,User_6222,2025-04-14,Colombia,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,23.74,0.0,23.74,False
Order_447,User_2917,2025-05-29,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,265.94,0.0,265.94,False
Order_448,User_3332,2025-01-04,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,274.5,0.0,274.5,False
Order_449,User_3111,2025-05-12,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,309.25,0.0,309.25,False
Order_450,User_1828,2025-02-08,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,370.1,15.0,355.1,False
Order_451,User_2814,2025-02-28,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,446.11,0.0,446.11,False
Order_452,User_6593,2025-02-23,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,328.21,0.0,656.42,False
Order_453,User_3948,2025-05-13,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,80.87,0.0,161.73,False
Order_454,User_4619,2025-05-22,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,452.87,0.0,905.73,False
Order_455,User_2425,2025-04-29,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,50.71,0.0,50.71,False
Order_456,User_4547,2025-01-22,Argentina,Desktop,Social,Blender-Xl-Red,Hogar,1.0,450.24,5.0,445.24,False
Order_457,User_543,2025-02-18,Mexico,Mobile,Social,Jacket-Winter-M,Moda,1.0,358.78,0.0,358.78,False
Order_458,User_6321,2025-06-28,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,177.36,0.0,354.72,False
Order_459,User_1554,2025-04-23,Argentina,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,304.84,0.0,304.84,False
Order_460,User_4307,2025-05-23,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,1.0,69.97,0.0,69.97,False
Order_461,User_2882,2025-02-05,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,117.53,10.0,107.53,False
Order_462,User_3632,2025-02-02,Colombia,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,413.69,0.0,827.37,False
Order_463,User_5469,2025-01-03,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,337.57,10.0,327.57,False
Order_464,User_4015,2025-06-18,Colombia,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,66.53,0.0,66.53,False
Order_465,User_2039,2025-03-28,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,167.17,5.0,162.17,False
Order_466,User_2233,2025-04-19,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,55.89,5.0,50.89,False
Order_467,User_4439,2025-04-14,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,137.78,0.0,275.56,False
Order_468,User_4404,2025-06-26,Argentina,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,237.66,0.0,237.66,False
Order_469,User_7202,2025-03-25,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,1.0,458.6,10.0,448.6,False
Order_470,User_431,2025-05-26,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,373.45,0.0,373.45,False
Order_471,User_2254,2025-02-05,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,1.0,268.65,0.0,268.65,False
