id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,es_devolucion,costo_unitario,cogs,gross_profit,gross_margin_pct
Order_219,User_4473,2025-01-01,Unknown,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,367.19,10.0,724.37,False,17.21,34.42,689.95,95.25
Order_220,User_562,2025-06-08,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,371.39,5.0,366.39,False,189.31,189.31,177.07999999999998,48.33
Order_221,User_2589,2025-02-12,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,194.19,0.0,194.19,False,189.31,189.31,4.8799999999999955,2.51
Order_222,User_1964,2025-05-04,Unknown,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,32.88,0.0,32.88,False,17.21,17.21,15.670000000000002,47.66
Order_223,User_3107,2025-03-06,Unknown,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,221.98,15.0,206.98,False,176.64,176.64,30.340000000000003,14.66
Order_224,User_4192,2025-04-08,Unknown,Mobile,Social,Jacket-Winter-M,Moda,1.0,119.2,0.0,119.2,False,189.31,189.31,-70.11,-58.82
Order_225,User_4613,2025-06-11,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,209.57,5.0,414.13,False,17.21,34.42,379.71,91.69
Order_226,User_1706,2025-05-11,Unknown,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,265.73,5.0,260.73,False,280.68,280.68,-19.94999999999999,-7.65
Order_227,User_2732,2025-02-11,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,2.0,121.06,5.0,237.13,False,189.31,378.62,-141.49,-59.67
Order_228,User_4917,2025-05-25,Unknown,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,302.95,10.0,292.95,False,280.68,280.68,12.269999999999982,4.19
Order_229,User_1994,2025-01-23,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,255.6,0.0,511.21,False,17.21,34.42,476.78999999999996,93.27
Order_230,User_2081,2025-02-01,Unknown,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,270.36,10.0,530.73,False,176.64,353.28,177.45000000000005,33.44
Order_231,User_2693,2025-05-23,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,139.18,5.0,273.37,False,176.64,353.28,-79.90999999999997,-29.23
Order_232,User_5756,2025-04-21,Unknown,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,150.24,0.0,150.24,False,17.21,17.21,133.03,88.54
Order_233,User_2018,2025-05-10,Unknown,Mobile,Social,Sneakers-Urban-42,Moda,2.0,139.9,0.0,279.79,False,17.21,34.42,245.37,87.7
Order_234,User_2645,2025-03-23,Unknown,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,362.06,0.0,362.06,False,17.21,17.21,344.85,95.25
Order_235,User_6255,2025-03-29,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,481.24,5.0,957.49,False,17.21,34.42,923.07,96.41
Order_236,User_2154,2025-04-26,Unknown,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,387.0,5.0,768.99,False,280.68,561.36,207.63,27.0
Order_237,User_4175,2025-06-19,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,26.57,0.0,53.14,False,16.6,33.2,19.939999999999998,37.52
Order_238,User_4267,2025-03-29,Unknown,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,71.22,5.0,137.45,False,10.12,20.24,117.21,85.27
Order_239,User_1484,2025-06-03,Unknown,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,348.24,0.0,348.24,False,10.12,10.12,338.12,97.09
Order_240,User_3793,2025-06-27,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,120.79,10.0,231.58,False,176.64,353.28,-121.69999999999996,-52.55
Order_241,User_4827,2025-01-01,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,122.6,0.0,122.6,False,10.12,10.12,112.47999999999999,91.75
Order_242,User_4877,2025-01-02,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,137.21,10.0,127.21,False,16.6,16.6,110.60999999999999,86.95
Order_243,User_772,2025-06-22,Unknown,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,459.59,0.0,459.59,False,10.12,10.12,449.46999999999997,97.8
Order_244,User_4245,2025-05-23,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,1.0,53.08,0.0,53.08,False,176.64,176.64,-123.55999999999999,-232.78
Order_245,User_6064,2025-06-30,Unknown,Mobile,Social,Sneakers-Urban-42,Moda,2.0,207.7,0.0,415.4,False,17.21,34.42,380.97999999999996,91.71
Order_246,User_2351,2025-04-11,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,250.64,10.0,491.28,False,176.64,353.28,138.0,28.09
Order_247,User_7933,2025-06-16,Unknown,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,143.42,0.0,143.42,False,25.21,25.21,118.20999999999998,82.42
Order_248,User_1542,2025-05-18,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,441.15,10.0,872.31,False,17.21,34.42,837.89,96.05
Order_249,User_413,2025-06-21,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,472.43,0.0,472.43,False,176.64,176.64,295.79,62.61
Order_250,User_999,2025-02-01,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,2.0,125.67,5.0,246.34,False,189.31,378.62,-132.28,-53.7
Order_251,User_4946,2025-04-07,Unknown,Mobile,Social,Sneakers-Urban-42,Moda,1.0,359.2,0.0,359.2,False,17.21,17.21,341.99,95.21
Order_252,User_4116,2025-04-02,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,1.0,252.06,10.0,242.06,False,17.21,17.21,224.85,92.89
Order_253,User_1372,2025-06-28,Unknown,Mobile,Organic,Jacket-Winter-M,Moda,2.0,187.1,0.0,374.21,False,189.31,378.62,-4.410000000000025,-1.18
Order_254,User_2888,2025-02-01,Unknown,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,453.05,5.0,448.05,False,25.21,25.21,422.84000000000003,94.37
Order_255,User_4579,2025-02-19,Unknown,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,91.27,0.0,91.27,False,10.12,10.12,81.14999999999999,88.91
Order_256,User_5591,2025-02-26,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,133.84,0.0,267.68,False,16.6,33.2,234.48000000000002,87.6
Order_257,User_4276,2025-03-13,Unknown,Desktop,Social,Jacket-Winter-M,Moda,2.0,481.41,15.0,947.82,False,189.31,378.62,569.2,60.05
Order_258,User_559,2025-04-02,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,59.51,5.0,54.51,False,176.64,176.64,-122.13,-224.05
Order_259,User_346,2025-06-07,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,404.69,5.0,804.38,False,176.64,353.28,451.1,56.08
Order_260,User_1479,2025-02-26,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,119.15,0.0,119.15,False,16.6,16.6,102.55000000000001,86.07
Order_261,User_5138,2025-05-07,Unknown,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,209.33,10.0,408.65,False,10.12,20.24,388.40999999999997,95.05
Order_262,User_4748,2025-01-10,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,239.87,0.0,479.74,False,189.31,378.62,101.12,21.08
Order_263,User_2726,2025-06-30,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,1.0,34.68,5.0,29.68,False,176.64,176.64,-146.95999999999998,-495.15
Order_264,User_2133,2025-02-23,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,331.07,5.0,326.07,False,16.6,16.6,309.46999999999997,94.91
Order_265,User_3394,2025-06-13,Unknown,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,168.14,5.0,163.14,False,25.21,25.21,137.92999999999998,84.55
Order_270,User_7943,2025-06-04,Unknown,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,127.95,0.0,255.89,False,16.6,33.2,222.69,87.03
Order_271,User_6266,2025-01-17,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,493.94,0.0,493.94,False,16.6,16.6,477.34,96.64
Order_272,User_3475,2025-01-17,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,454.8,0.0,909.59,False,16.6,33.2,876.39,96.35
Order_273,User_7572,2025-05-26,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,210.8,0.0,421.6,False,25.21,50.42,371.18,88.04
Order_274,User_2464,2025-05-14,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,427.1,0.0,427.1,False,176.64,176.64,250.46000000000004,58.64
Order_275,User_3523,2025-03-12,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,1.0,467.46,15.0,452.46,False,17.21,17.21,435.25,96.2
Order_276,User_1653,2025-06-23,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,145.08,10.0,135.08,False,176.64,176.64,-41.559999999999974,-30.77
Order_277,User_2726,2025-06-27,Unknown,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,282.67,0.0,565.35,False,176.64,353.28,212.07000000000005,37.51
Order_278,User_2198,2025-06-07,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,353.35,10.0,696.71,False,16.6,33.2,663.51,95.23
Order_279,User_967,2025-05-24,Unknown,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,490.53,10.0,480.53,False,10.12,10.12,470.40999999999997,97.89
Order_280,User_87,2025-01-01,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,22.58,10.0,35.16,False,176.64,353.28,-318.12,-904.78
Order_281,User_7788,2025-06-14,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,100.68,0.0,201.35,False,176.64,353.28,-151.92999999999998,-75.46
Order_282,User_2928,2025-06-16,Unknown,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,58.38,0.0,58.38,False,10.12,10.12,48.260000000000005,82.67
Order_283,User_5471,2025-03-24,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,211.18,15.0,196.18,False,16.6,16.6,179.58,91.54
Order_284,User_4927,2025-04-15,Unknown,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,125.45,5.0,120.45,False,10.12,10.12,110.33,91.6
Order_285,User_5585,2025-06-24,Unknown,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,269.08,10.0,259.08,False,10.12,10.12,248.95999999999998,96.09
Order_286,User_7994,2025-05-07,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,1.0,293.86,0.0,293.86,False,176.64,176.64,117.22000000000003,39.89
Order_287,User_6923,2025-01-12,Unknown,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,119.96,0.0,239.92,False,10.12,20.24,219.67999999999998,91.56
Order_288,User_543,2025-02-27,Unknown,Mobile,Social,Jacket-Winter-M,Moda,1.0,379.22,10.0,369.22,False,189.31,189.31,179.91000000000003,48.73
Order_289,User_4023,2025-04-18,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,401.98,0.0,803.96,False,17.21,34.42,769.5400000000001,95.72
Order_290,User_7785,2025-03-22,Unknown,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,41.92,5.0,78.83,False,10.12,20.24,58.59,74.32
Order_291,User_4945,2025-02-19,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,61.92,0.0,61.92,False,16.6,16.6,45.32,73.19
Order_292,User_5748,2025-05-27,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,194.7,10.0,379.4,False,10.12,20.24,359.15999999999997,94.67
Order_293,User_5577,2025-02-27,Unknown,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,266.86,5.0,261.86,False,16.6,16.6,245.26000000000002,93.66
Order_294,User_5304,2025-04-19,Unknown,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,80.62,5.0,75.62,False,280.68,280.68,-205.06,-271.17
Order_295,User_2400,2025-03-05,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,1.0,105.48,0.0,105.48,False,17.21,17.21,88.27000000000001,83.68
Order_296,User_3975,2025-03-26,Unknown,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,445.77,0.0,891.55,False,176.64,353.28,538.27,60.37
Order_297,User_413,2025-06-10,Unknown,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,79.93,10.0,149.85,False,280.68,561.36,-411.51,-274.61
Order_298,User_3436,2025-01-08,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,447.83,0.0,447.83,False,17.21,17.21,430.62,96.16
Order_299,User_5502,2025-01-07,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,31.72,0.0,63.44,False,16.6,33.2,30.239999999999995,47.67
Order_300,User_4073,2025-06-10,Unknown,Mobile,Social,Sneakers-Urban-42,Moda,2.0,329.47,0.0,658.94,False,17.21,34.42,624.5200000000001,94.78
Order_301,User_2724,2025-03-06,Unknown,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,303.8,0.0,303.8,False,280.68,280.68,23.120000000000005,7.61
Order_302,User_5347,2025-05-02,Unknown,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,141.27,0.0,282.55,False,25.21,50.42,232.13,82.16
Order_303,User_1607,2025-03-29,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,219.83,15.0,424.66,False,17.21,34.42,390.24,91.89
Order_304,User_279,2025-03-27,Unknown,Desktop,Social,Jacket-Winter-M,Moda,2.0,413.32,5.0,821.65,False,189.31,378.62,443.03,53.92
Order_305,User_2527,2025-03-02,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,406.84,0.0,813.67,False,176.64,353.28,460.39,56.58
Order_306,User_7128,2025-06-03,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,99.72,5.0,94.72,False,25.21,25.21,69.50999999999999,73.38
Order_307,User_647,2025-01-25,Unknown,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,348.74,0.0,697.48,False,280.68,561.36,136.12,19.52
Order_308,User_2628,2025-05-29,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,271.09,0.0,271.09,False,176.64,176.64,94.44999999999999,34.84
Order_309,User_7594,2025-01-16,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,266.64,0.0,266.64,False,16.6,16.6,250.04,93.77
Order_310,User_6481,2025-04-07,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,1.0,499.93,10.0,489.93,False,176.64,176.64,313.29,63.95
Order_311,User_5092,2025-06-27,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,1.0,200.93,10.0,190.93,False,176.64,176.64,14.29000000000002,7.48
Order_312,User_4794,2025-02-02,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,108.86,5.0,103.86,False,17.21,17.21,86.65,83.43
Order_313,User_3394,2025-04-24,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,280.68,10.0,551.37,False,189.31,378.62,172.75,31.33
Order_314,User_5737,2025-06-06,Unknown,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,341.26,0.0,341.26,False,16.6,16.6,324.65999999999997,95.14
Order_315,User_4817,2025-01-17,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,350.99,0.0,350.99,False,25.21,25.21,325.78000000000003,92.82
Order_316,User_5340,2025-01-15,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,367.64,0.0,735.29,False,189.31,378.62,356.66999999999996,48.51
Order_317,User_6218,2025-03-17,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,2.0,207.77,5.0,410.54,False,176.64,353.28,57.26000000000005,13.95
Order_318,User_6847,2025-04-13,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,376.0,0.0,752.0,False,25.21,50.42,701.58,93.3
Order_319,User_3320,2025-04-16,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,471.22,5.0,937.43,False,17.21,34.42,903.01,96.33
Order_320,User_406,2025-06-03,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,380.72,5.0,375.72,False,189.31,189.31,186.41000000000003,49.61
Order_321,User_6688,2025-06-09,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,476.94,5.0,471.94,False,189.31,189.31,282.63,59.89
Order_322,User_7023,2025-04-09,Unknown,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,115.15,0.0,115.15,False,280.68,280.68,-165.53,-143.75
Order_323,User_2454,2025-04-20,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,129.18,0.0,129.18,False,189.31,189.31,-60.129999999999995,-46.55
Order_324,User_4759,2025-06-08,Unknown,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,460.21,0.0,920.43,False,176.64,353.28,567.15,61.62
Order_325,User_812,2025-06-16,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,476.24,10.0,942.48,False,17.21,34.42,908.0600000000001,96.35
Order_326,User_5099,2025-01-07,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,467.32,5.0,929.63,False,176.64,353.28,576.35,62.0
Order_327,User_650,2025-03-26,Unknown,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,228.03,5.0,223.03,False,16.6,16.6,206.43,92.56
Order_328,User_7633,2025-01-28,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,2.0,178.36,10.0,346.73,False,189.31,378.62,-31.889999999999986,-9.2
Order_329,User_6302,2025-06-02,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,123.84,15.0,232.68,False,16.6,33.2,199.48000000000002,85.73
Order_330,User_5140,2025-06-01,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,183.52,0.0,367.03,False,176.64,353.28,13.75,3.75
Order_331,User_6769,2025-02-19,Unknown,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,232.74,0.0,232.74,False,25.21,25.21,207.53,89.17
Order_332,User_7759,2025-02-02,Unknown,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,352.23,0.0,352.23,False,16.6,16.6,335.63,95.29
Order_333,User_4432,2025-03-07,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,387.96,0.0,775.92,False,189.31,378.62,397.29999999999995,51.2
Order_334,User_3525,2025-05-04,Unknown,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,312.19,15.0,297.19,False,10.12,10.12,287.07,96.59
Order_335,User_130,2025-04-24,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,488.9,5.0,483.9,False,16.6,16.6,467.29999999999995,96.57
Order_336,User_554,2025-02-05,Unknown,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,286.81,5.0,568.61,False,17.21,34.42,534.19,93.95
Order_337,User_6905,2025-01-16,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,78.16,0.0,78.16,False,25.21,25.21,52.949999999999996,67.75
Order_338,User_939,2025-05-30,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,97.22,10.0,184.45,False,176.64,353.28,-168.82999999999998,-91.53
Order_339,User_7679,2025-06-16,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,128.92,0.0,128.92,False,16.6,16.6,112.32,87.12
Order_340,User_6547,2025-03-21,Unknown,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,349.0,10.0,688.0,False,280.68,561.36,126.63999999999999,18.41
Order_341,User_1250,2025-05-19,Unknown,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,435.66,10.0,861.33,False,176.64,353.28,508.05000000000007,58.98
Order_342,User_5706,2025-02-07,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,77.87,15.0,140.75,False,189.31,378.62,-237.87,-169.0
Order_343,User_3839,2025-06-04,Unknown,Desktop,Social,Jacket-Winter-M,Moda,2.0,157.88,10.0,305.76,False,189.31,378.62,-72.86000000000001,-23.83
Order_344,User_2369,2025-04-05,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,2.0,220.06,0.0,440.12,False,189.31,378.62,61.5,13.97
Order_345,User_7784,2025-05-13,Unknown,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,310.41,5.0,305.41,False,17.21,17.21,288.20000000000005,94.36
Order_346,User_7702,2025-06-23,Unknown,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,339.28,0.0,339.28,False,25.21,25.21,314.07,92.57
Order_347,User_5228,2025-03-02,Unknown,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,253.69,0.0,253.69,False,17.21,17.21,236.48,93.22
Order_348,User_1252,2025-05-24,Unknown,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,322.11,0.0,322.11,False,280.68,280.68,41.43000000000001,12.86
Order_349,User_5040,2025-04-19,Unknown,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,231.6,0.0,231.6,False,17.21,17.21,214.39,92.57
Order_350,User_2876,2025-02-21,Unknown,Mobile,Organic,Jacket-Winter-M,Moda,1.0,88.24,5.0,83.24,False,189.31,189.31,-106.07000000000001,-127.43
Order_351,User_2554,2025-02-21,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,1.0,120.69,0.0,120.69,False,189.31,189.31,-68.62,-56.86
Order_352,User_5364,2025-03-29,Unknown,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,313.39,10.0,303.39,False,16.6,16.6,286.78999999999996,94.53
Order_353,User_6531,2025-05-02,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,2.0,397.95,0.0,795.89,False,176.64,353.28,442.61,55.61
Order_354,User_7628,2025-04-30,Unknown,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,77.7,10.0,67.7,False,25.21,25.21,42.49,62.76
Order_355,User_3107,2025-03-26,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,338.79,10.0,328.79,False,10.12,10.12,318.67,96.92
Order_356,User_2386,2025-05-25,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,73.39,5.0,141.79,False,176.64,353.28,-211.48999999999998,-149.16
Order_357,User_7738,2025-06-07,Unknown,Mobile,Social,Jacket-Winter-M,Moda,2.0,243.88,0.0,487.76,False,189.31,378.62,109.13999999999999,22.38
Order_358,User_2201,2025-03-26,Unknown,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,187.43,5.0,369.86,False,176.64,353.28,16.58000000000004,4.48
Order_359,User_2400,2025-04-27,Unknown,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,398.62,10.0,787.24,False,25.21,50.42,736.82,93.6
Order_360,User_3565,2025-01-11,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,433.85,0.0,433.85,False,16.6,16.6,417.25,96.17
Order_361,User_1401,2025-01-01,Unknown,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,319.76,0.0,639.52,False,16.6,33.2,606.3199999999999,94.81
Order_362,User_263,2025-06-27,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,106.32,0.0,106.32,False,17.21,17.21,89.10999999999999,83.81
Order_363,User_4401,2025-06-09,Unknown,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,180.78,5.0,356.57,False,280.68,561.36,-204.79000000000002,-57.43
Order_364,User_1222,2025-05-04,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,426.11,0.0,852.22,False,10.12,20.24,831.98,97.63
Order_365,User_4045,2025-03-26,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,45.25,15.0,75.5,False,17.21,34.42,41.08,54.41
Order_366,User_907,2025-04-07,Unknown,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,138.72,15.0,123.72,False,189.31,189.31,-65.59,-53.01
Order_367,User_4757,2025-02-17,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,324.88,0.0,324.88,False,17.21,17.21,307.67,94.7
Order_368,User_1364,2025-01-02,Unknown,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,196.37,0.0,196.37,False,16.6,16.6,179.77,91.55
Order_369,User_7006,2025-01-19,Unknown,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,133.56,10.0,123.56,False,280.68,280.68,-157.12,-127.16
Order_370,User_4917,2025-05-23,Unknown,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,40.1,0.0,40.1,False,10.12,10.12,29.980000000000004,74.76
Order_371,User_4133,2025-03-16,Unknown,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,125.67,10.0,241.33,False,10.12,20.24,221.09,91.61
Order_372,User_5091,2025-06-11,Unknown,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,135.48,0.0,135.48,False,176.64,176.64,-41.16,-30.38
Order_373,User_3872,2025-04-03,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,1.0,439.53,0.0,439.53,False,17.21,17.21,422.32,96.08
Order_374,User_3884,2025-01-08,Unknown,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,268.82,0.0,537.64,False,176.64,353.28,184.36,34.29
Order_375,User_4992,2025-03-14,Unknown,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,445.13,0.0,445.13,False,280.68,280.68,164.45,36.94
Order_376,User_5730,2025-03-09,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,167.25,0.0,334.51,False,25.21,50.42,284.09,84.93
Order_377,User_4129,2025-03-28,Unknown,Mobile,Social,Blender-Xl-Red,Hogar,1.0,326.34,15.0,311.34,False,176.64,176.64,134.7,43.26
Order_378,User_209,2025-03-04,Unknown,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,103.78,15.0,192.56,False,189.31,378.62,-186.06,-96.62
Order_379,User_778,2025-01-06,Unknown,Desktop,Organic,Jacket-Winter-M,Moda,2.0,446.78,10.0,883.55,False,189.31,378.62,504.92999999999995,57.15
Order_380,User_3614,2025-03-09,Unknown,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,467.08,0.0,467.08,False,25.21,25.21,441.87,94.6
Order_381,User_523,2025-01-06,Unknown,Desktop,Social,Sneakers-Urban-42,Moda,2.0,412.87,10.0,815.74,False,17.21,34.42,781.32,95.78
Order_382,User_90,2025-02-05,Unknown,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,133.96,0.0,267.93,False,16.6,33.2,234.73000000000002,87.61
Order_383,User_1838,2025-01-29,Unknown,Desktop,Social,Blender-Xl-Red,Hogar,1.0,104.14,15.0,89.14,False,176.64,176.64,-87.49999999999999,-98.16
Order_384,User_3680,2025-02-23,Unknown,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,301.92,15.0,588.83,False,17.21,34.42,554.4100000000001,94.15
